#      x          Cp  
     1.00000    0.11488
     0.99169    0.10927
     0.98040    0.10072
     0.96730    0.08965
     0.95276    0.07602
     0.93725    0.06008
     0.92118    0.04222
     0.90482    0.02281
     0.88831    0.00219
     0.87173   -0.01939
     0.85510   -0.04167
     0.83845   -0.06453
     0.82178   -0.08779
     0.80511   -0.11139
     0.78843   -0.13515
     0.77174   -0.15915
     0.75505   -0.18325
     0.73836   -0.20749
     0.72167   -0.23189
     0.70498   -0.25648
     0.68829   -0.28118
     0.67160   -0.30617
     0.65492   -0.33133
     0.63825   -0.35695
     0.62158   -0.38278
     0.60492   -0.40917
     0.58827   -0.43592
     0.57163   -0.46324
     0.55501   -0.49116
     0.53840   -0.51969
     0.52180   -0.54910
     0.50523   -0.57916
     0.48867   -0.61014
     0.47213   -0.64210
     0.45562   -0.67504
     0.43914   -0.70927
     0.42268   -0.74457
     0.40625   -0.78133
     0.38986   -0.81947
     0.37351   -0.85945
     0.35720   -0.90093
     0.34093   -0.94462
     0.32471   -0.99026
     0.30855   -1.03845
     0.29246   -1.08922
     0.27642   -1.14297
     0.26047   -1.20007
     0.24460   -1.26098
     0.22884   -1.32624
     0.21318   -1.39651
     0.19767   -1.47246
     0.18231   -1.55508
     0.16714   -1.64551
     0.15222   -1.74498
     0.13759   -1.85564
     0.12335   -1.97839
     0.10962   -2.11593
     0.09654   -2.26931
     0.08428   -2.44050
     0.07303   -2.62914
     0.06290   -2.83486
     0.05394   -3.05459
     0.04612   -3.28518
     0.03934   -3.52159
     0.03347   -3.75758
     0.02838   -4.00203
     0.02395   -4.40162
     0.02009   -5.45856
     0.01669   -5.86508
     0.01371   -5.94661
     0.01109   -6.05109
     0.00879   -6.21540
     0.00678   -6.46357
     0.00504   -6.78448
     0.00357   -7.07788
     0.00236   -7.25687
     0.00140   -7.25435
     0.00070   -7.03321
     0.00024   -6.58916
     0.00003   -5.96177
     0.00003   -5.22935
     0.00024   -4.40161
     0.00070   -3.50149
     0.00140   -2.61593
     0.00236   -1.80412
     0.00357   -1.10589
     0.00504   -0.53821
     0.00678   -0.09213
     0.00879    0.24902
     0.01109    0.50439
     0.01371    0.68975
     0.01669    0.82119
     0.02009    0.90968
     0.02395    0.96468
     0.02838    0.99284
     0.03347    0.99986
     0.03934    0.98978
     0.04612    0.96610
     0.05394    0.93165
     0.06290    0.88943
     0.07303    0.84199
     0.08428    0.79216
     0.09654    0.74210
     0.10962    0.69361
     0.12335    0.64778
     0.13759    0.60512
     0.15222    0.56590
     0.16714    0.52988
     0.18231    0.49697
     0.19767    0.46692
     0.21318    0.43946
     0.22884    0.41438
     0.24460    0.39141
     0.26047    0.37035
     0.27642    0.35102
     0.29246    0.33324
     0.30855    0.31688
     0.32471    0.30184
     0.34093    0.28787
     0.35720    0.27507
     0.37351    0.26306
     0.38986    0.25208
     0.40625    0.24175
     0.42268    0.23220
     0.43914    0.22322
     0.45562    0.21495
     0.47213    0.20711
     0.48867    0.19980
     0.50523    0.19292
     0.52180    0.18640
     0.53840    0.18039
     0.55501    0.17458
     0.57163    0.16913
     0.58827    0.16396
     0.60492    0.15901
     0.62158    0.15444
     0.63825    0.14990
     0.65492    0.14581
     0.67160    0.14168
     0.68829    0.13790
     0.70498    0.13420
     0.72167    0.13080
     0.73836    0.12753
     0.75505    0.12440
     0.77174    0.12146
     0.78843    0.11881
     0.80511    0.11620
     0.82178    0.11400
     0.83845    0.11194
     0.85510    0.11023
     0.87173    0.10872
     0.88831    0.10774
     0.90482    0.10712
     0.92118    0.10709
     0.93725    0.10764
     0.95276    0.10905
     0.96730    0.11127
     0.98040    0.11407
     0.99169    0.11834
     1.00000    0.11488
