#      x          Cp  
     1.00000    0.24693
     0.99045    0.22987
     0.97811    0.20516
     0.96429    0.17672
     0.94906    0.14519
     0.93262    0.11194
     0.91520    0.07812
     0.89707    0.04479
     0.87844    0.01251
     0.85949   -0.01839
     0.84032   -0.04797
     0.82101   -0.07636
     0.80161   -0.10374
     0.78216   -0.13023
     0.76267   -0.15598
     0.74317   -0.18128
     0.72365   -0.20621
     0.70414   -0.23092
     0.68463   -0.25551
     0.66514   -0.28007
     0.64567   -0.30470
     0.62621   -0.32963
     0.60679   -0.35461
     0.58741   -0.38009
     0.56806   -0.40589
     0.54875   -0.43211
     0.52950   -0.45895
     0.51031   -0.48619
     0.49117   -0.51416
     0.47211   -0.54266
     0.45313   -0.57194
     0.43423   -0.60199
     0.41543   -0.63250
     0.39673   -0.66412
     0.37815   -0.69632
     0.35969   -0.72921
     0.34137   -0.76306
     0.32321   -0.79743
     0.30523   -0.83222
     0.28744   -0.86703
     0.26988   -0.90214
     0.25258   -0.93579
     0.23558   -0.96980
     0.21893   -1.01352
     0.20269   -1.10846
     0.18694   -1.17747
     0.17174   -1.21114
     0.15719   -1.24993
     0.14337   -1.29194
     0.13036   -1.33613
     0.11821   -1.38185
     0.10695   -1.42832
     0.09658   -1.47516
     0.08709   -1.52150
     0.07844   -1.56736
     0.07056   -1.61262
     0.06338   -1.65611
     0.05686   -1.69841
     0.05091   -1.73954
     0.04548   -1.77845
     0.04052   -1.81439
     0.03598   -1.84737
     0.03181   -1.87747
     0.02799   -1.90258
     0.02448   -1.92173
     0.02125   -1.93515
     0.01830   -1.93879
     0.01559   -1.93031
     0.01311   -1.90846
     0.01087   -1.87058
     0.00884   -1.81209
     0.00702   -1.72785
     0.00542   -1.61637
     0.00403   -1.47617
     0.00285   -1.30575
     0.00188   -1.10571
     0.00111   -0.88168
     0.00056   -0.64285
     0.00019   -0.40006
     0.00002   -0.16497
     0.00002    0.05413
     0.00019    0.25947
     0.00056    0.44906
     0.00111    0.61473
     0.00188    0.75129
     0.00285    0.85698
     0.00403    0.93125
     0.00542    0.97691
     0.00702    0.99758
     0.00884    0.99786
     0.01087    0.98198
     0.01311    0.95401
     0.01559    0.91698
     0.01830    0.87378
     0.02125    0.82626
     0.02448    0.77634
     0.02799    0.72468
     0.03181    0.67246
     0.03598    0.62036
     0.04052    0.56850
     0.04548    0.51736
     0.05091    0.46740
     0.05686    0.41873
     0.06338    0.37117
     0.07056    0.32495
     0.07844    0.28075
     0.08709    0.23823
     0.09658    0.19762
     0.10695    0.15952
     0.11821    0.12382
     0.13036    0.09092
     0.14337    0.06088
     0.15719    0.03401
     0.17174    0.01012
     0.18694   -0.01081
     0.20269   -0.02887
     0.21893   -0.04415
     0.23558   -0.05716
     0.25258   -0.06774
     0.26988   -0.07644
     0.28744   -0.08307
     0.30523   -0.08834
     0.32321   -0.09213
     0.34137   -0.09464
     0.35969   -0.09598
     0.37815   -0.09645
     0.39673   -0.09604
     0.41543   -0.09479
     0.43423   -0.09305
     0.45313   -0.09061
     0.47211   -0.08767
     0.49117   -0.08435
     0.51031   -0.08057
     0.52950   -0.07652
     0.54875   -0.07207
     0.56806   -0.06739
     0.58741   -0.06244
     0.60679   -0.05720
     0.62621   -0.05180
     0.64567   -0.04605
     0.66514   -0.04011
     0.68463   -0.03390
     0.70414   -0.02739
     0.72365   -0.02056
     0.74317   -0.01341
     0.76267   -0.00591
     0.78216    0.00188
     0.80161    0.00996
     0.82101    0.01817
     0.84032    0.02623
     0.85949    0.03381
     0.87844    0.04063
     0.89707    0.04659
     0.91520    0.05183
     0.93262    0.05656
     0.94906    0.06087
     0.96429    0.12837
     0.97811    0.18300
     0.99045    0.22222
     1.00000    0.24693
