#      x          Cp  
     1.00000    0.16070
     0.99045    0.15119
     0.97811    0.13683
     0.96429    0.11904
     0.94906    0.09762
     0.93262    0.07287
     0.91520    0.04528
     0.89707    0.01563
     0.87844   -0.01535
     0.85949   -0.04701
     0.84032   -0.07891
     0.82101   -0.11077
     0.80161   -0.14246
     0.78216   -0.17388
     0.76267   -0.20503
     0.74317   -0.23604
     0.72365   -0.26696
     0.70414   -0.29791
     0.68463   -0.32895
     0.66514   -0.36020
     0.64567   -0.39176
     0.62621   -0.42383
     0.60679   -0.45628
     0.58741   -0.48948
     0.56806   -0.52335
     0.54875   -0.55801
     0.52950   -0.59367
     0.51031   -0.63021
     0.49117   -0.66796
     0.47211   -0.70679
     0.45313   -0.74701
     0.43423   -0.78867
     0.41543   -0.83159
     0.39673   -0.87643
     0.37815   -0.92285
     0.35969   -0.97108
     0.34137   -1.02154
     0.32321   -1.07405
     0.30523   -1.12884
     0.28744   -1.18598
     0.26988   -1.24637
     0.25258   -1.30907
     0.23558   -1.37519
     0.21893   -1.44408
     0.20269   -1.51684
     0.18694   -1.59283
     0.17174   -1.67223
     0.15719   -1.75495
     0.14337   -1.84093
     0.13036   -1.92880
     0.11821   -2.01836
     0.10695   -2.10757
     0.09658   -2.19513
     0.08709   -2.27655
     0.07844   -2.35458
     0.07056   -2.47246
     0.06338   -2.84220
     0.05686   -2.93808
     0.05091   -3.00595
     0.04548   -3.07828
     0.04052   -3.15750
     0.03598   -3.24526
     0.03181   -3.34205
     0.02799   -3.44537
     0.02448   -3.55131
     0.02125   -3.65734
     0.01830   -3.75819
     0.01559   -3.84952
     0.01311   -3.92829
     0.01087   -3.98986
     0.00884   -4.02636
     0.00702   -4.02773
     0.00542   -3.98818
     0.00403   -3.90106
     0.00285   -3.75829
     0.00188   -3.55359
     0.00111   -3.28895
     0.00056   -2.97384
     0.00019   -2.62271
     0.00002   -2.25366
     0.00002   -1.88481
     0.00019   -1.51205
     0.00056   -1.13429
     0.00111   -0.76795
     0.00188   -0.42477
     0.00285   -0.11435
     0.00403    0.15557
     0.00542    0.38153
     0.00702    0.56437
     0.00884    0.70793
     0.01087    0.81646
     0.01311    0.89506
     0.01559    0.94833
     0.01830    0.98112
     0.02125    0.99704
     0.02448    0.99948
     0.02799    0.99104
     0.03181    0.97399
     0.03598    0.94996
     0.04052    0.92049
     0.04548    0.88654
     0.05091    0.84926
     0.05686    0.80926
     0.06338    0.76717
     0.07056    0.72348
     0.07844    0.67899
     0.08709    0.63394
     0.09658    0.58882
     0.10695    0.54438
     0.11821    0.50092
     0.13036    0.45905
     0.14337    0.41914
     0.15719    0.38172
     0.17174    0.34687
     0.18694    0.31478
     0.20269    0.28552
     0.21893    0.25911
     0.23558    0.23519
     0.25258    0.21391
     0.26988    0.19483
     0.28744    0.17809
     0.30523    0.16309
     0.32321    0.14990
     0.34137    0.13832
     0.35969    0.12825
     0.37815    0.11937
     0.39673    0.11167
     0.41543    0.10512
     0.43423    0.09935
     0.45313    0.09456
     0.47211    0.09051
     0.49117    0.08711
     0.51031    0.08439
     0.52950    0.08217
     0.54875    0.08056
     0.56806    0.07936
     0.58741    0.07864
     0.60679    0.07839
     0.62621    0.07845
     0.64567    0.07904
     0.66514    0.07997
     0.68463    0.08134
     0.70414    0.08318
     0.72365    0.08553
     0.74317    0.08844
     0.76267    0.09199
     0.78216    0.09627
     0.80161    0.10149
     0.82101    0.10783
     0.84032    0.11540
     0.85949    0.12425
     0.87844    0.13393
     0.89707    0.14310
     0.91520    0.15002
     0.93262    0.15489
     0.94906    0.15798
     0.96429    0.15957
     0.97811    0.16025
     0.99045    0.16038
     1.00000    0.16070
