#      x          Cp  
     1.00000    0.26477
     0.99045    0.23943
     0.97811    0.20450
     0.96429    0.16910
     0.94906    0.13399
     0.93262    0.10063
     0.91520    0.06928
     0.89707    0.04022
     0.87844    0.01327
     0.85949   -0.01172
     0.84032   -0.03513
     0.82101   -0.05723
     0.80161   -0.07829
     0.78216   -0.09841
     0.76267   -0.11775
     0.74317   -0.13660
     0.72365   -0.15500
     0.70414   -0.17307
     0.68463   -0.19084
     0.66514   -0.20837
     0.64567   -0.22569
     0.62621   -0.24299
     0.60679   -0.25985
     0.58741   -0.27667
     0.56806   -0.29303
     0.54875   -0.30878
     0.52950   -0.32388
     0.51031   -0.33815
     0.49117   -0.35445
     0.47211   -0.38509
     0.45313   -0.44855
     0.43423   -0.46852
     0.41543   -0.48159
     0.39673   -0.49694
     0.37815   -0.51373
     0.35969   -0.53169
     0.34137   -0.55068
     0.32321   -0.57040
     0.30523   -0.59067
     0.28744   -0.61129
     0.26988   -0.63231
     0.25258   -0.65318
     0.23558   -0.67406
     0.21893   -0.69450
     0.20269   -0.71469
     0.18694   -0.73415
     0.17174   -0.75276
     0.15719   -0.77033
     0.14337   -0.78670
     0.13036   -0.80133
     0.11821   -0.81430
     0.10695   -0.82523
     0.09658   -0.83425
     0.08709   -0.84065
     0.07844   -0.84485
     0.07056   -0.84686
     0.06338   -0.84547
     0.05686   -0.84149
     0.05091   -0.83492
     0.04548   -0.82469
     0.04052   -0.81015
     0.03598   -0.79139
     0.03181   -0.76843
     0.02799   -0.73953
     0.02448   -0.70411
     0.02125   -0.66248
     0.01830   -0.61189
     0.01559   -0.55119
     0.01311   -0.48016
     0.01087   -0.39790
     0.00884   -0.30277
     0.00702   -0.19356
     0.00542   -0.07160
     0.00403    0.06122
     0.00285    0.20238
     0.00188    0.34772
     0.00111    0.49088
     0.00056    0.62493
     0.00019    0.74316
     0.00002    0.84042
     0.00002    0.91472
     0.00019    0.96688
     0.00056    0.99514
     0.00111    0.99824
     0.00188    0.97734
     0.00285    0.93561
     0.00403    0.87737
     0.00542    0.80756
     0.00702    0.73040
     0.00884    0.64987
     0.01087    0.56915
     0.01311    0.49018
     0.01559    0.41401
     0.01830    0.34153
     0.02125    0.27359
     0.02448    0.21039
     0.02799    0.15097
     0.03181    0.09581
     0.03598    0.04494
     0.04052   -0.00261
     0.04548   -0.04669
     0.05091   -0.08711
     0.05686   -0.12422
     0.06338   -0.15873
     0.07056   -0.19059
     0.07844   -0.21907
     0.08709   -0.24502
     0.09658   -0.26835
     0.10695   -0.28855
     0.11821   -0.30609
     0.13036   -0.32068
     0.14337   -0.33255
     0.15719   -0.34149
     0.17174   -0.34794
     0.18694   -0.35200
     0.20269   -0.35384
     0.21893   -0.35358
     0.23558   -0.35180
     0.25258   -0.34828
     0.26988   -0.34359
     0.28744   -0.33748
     0.30523   -0.33065
     0.32321   -0.32295
     0.34137   -0.31453
     0.35969   -0.30547
     0.37815   -0.29603
     0.39673   -0.28619
     0.41543   -0.27596
     0.43423   -0.26563
     0.45313   -0.25501
     0.47211   -0.24428
     0.49117   -0.23352
     0.51031   -0.22268
     0.52950   -0.21191
     0.54875   -0.20115
     0.56806   -0.19056
     0.58741   -0.18014
     0.60679   -0.16995
     0.62621   -0.16014
     0.64567   -0.15069
     0.66514   -0.14176
     0.68463   -0.13344
     0.70414   -0.12594
     0.72365   -0.12003
     0.74317   -0.09494
     0.76267   -0.05416
     0.78216   -0.03265
     0.80161   -0.01982
     0.82101   -0.00786
     0.84032    0.00535
     0.85949    0.02030
     0.87844    0.03719
     0.89707    0.05631
     0.91520    0.07778
     0.93262    0.10198
     0.94906    0.12907
     0.96429    0.15996
     0.97811    0.19433
     0.99045    0.23422
     1.00000    0.26477
