SYMM 1412
1.000050	0.001259
0.999805	0.001303
0.999069	0.001437
0.997843	0.001658
0.996129	0.001968
0.993928	0.002364
0.991242	0.002845
0.988073	0.003411
0.984425	0.004059
0.980301	0.004787
0.975705	0.005594
0.970641	0.006477
0.965114	0.007433
0.959130	0.008460
0.952694	0.009554
0.945812	0.010713
0.938490	0.011934
0.930737	0.013213
0.922558	0.014546
0.913963	0.015930
0.904959	0.017362
0.895554	0.018837
0.885759	0.020353
0.875582	0.021904
0.865033	0.023487
0.854122	0.025099
0.842860	0.026735
0.831258	0.028392
0.819327	0.030064
0.807079	0.031749
0.794525	0.033443
0.781678	0.035141
0.768550	0.036839
0.755154	0.038533
0.741504	0.040220
0.727612	0.041896
0.713492	0.043556
0.699158	0.045196
0.684624	0.046812
0.669905	0.048402
0.655014	0.049959
0.639967	0.051482
0.624778	0.052965
0.609463	0.054404
0.594037	0.055796
0.578514	0.057137
0.562910	0.058423
0.547241	0.059650
0.531523	0.060815
0.515771	0.061913
0.500000	0.062940
0.484227	0.063894
0.468467	0.064771
0.452736	0.065566
0.437050	0.066278
0.421425	0.066902
0.405876	0.067436
0.390419	0.067877
0.375070	0.068222
0.359843	0.068469
0.344755	0.068615
0.329821	0.068659
0.315055	0.068598
0.300473	0.068432
0.286089	0.068158
0.271918	0.067777
0.257975	0.067287
0.244272	0.066689
0.230825	0.065982
0.217647	0.065166
0.204751	0.064243
0.192150	0.063214
0.179857	0.062079
0.167884	0.060841
0.156243	0.059501
0.144946	0.058062
0.134004	0.056527
0.123429	0.054897
0.113230	0.053178
0.103418	0.051371
0.094002	0.049480
0.084992	0.047509
0.076398	0.045462
0.068226	0.043343
0.060485	0.041156
0.053184	0.038904
0.046328	0.036593
0.039924	0.034226
0.033979	0.031807
0.028499	0.029340
0.023487	0.026830
0.018950	0.024278
0.014892	0.021691
0.011316	0.019069
0.008225	0.016417
0.005623	0.013738
0.003511	0.011033
0.001892	0.008305
0.000766	0.005556
0.000136	0.002787
0.000000	0.000000
0.000358	-0.002767
0.001207	-0.005477
0.002546	-0.008128
0.004374	-0.010719
0.006689	-0.013248
0.009488	-0.015715
0.012767	-0.018117
0.016525	-0.020454
0.020756	-0.022722
0.025456	-0.024920
0.030621	-0.027045
0.036244	-0.029097
0.042321	-0.031071
0.048845	-0.032967
0.055810	-0.034782
0.063208	-0.036514
0.071032	-0.038160
0.079274	-0.039720
0.087927	-0.041190
0.096981	-0.042570
0.106427	-0.043857
0.116257	-0.045051
0.126460	-0.046151
0.137027	-0.047154
0.147947	-0.048062
0.159210	-0.048873
0.170805	-0.049587
0.182719	-0.050205
0.194943	-0.050727
0.207464	-0.051153
0.220270	-0.051485
0.233348	-0.051724
0.246686	-0.051871
0.260272	-0.051929
0.274091	-0.051899
0.288132	-0.051784
0.302379	-0.051586
0.316821	-0.051309
0.331441	-0.050954
0.346228	-0.050525
0.361166	-0.050026
0.376240	-0.049459
0.391438	-0.048829
0.406742	-0.048139
0.422140	-0.047392
0.437616	-0.046592
0.453155	-0.045743
0.468742	-0.044849
0.484362	-0.043914
0.500000	-0.042940
0.515640	-0.041932
0.531268	-0.040894
0.546867	-0.039828
0.562423	-0.038738
0.577921	-0.037627
0.593345	-0.036499
0.608680	-0.035356
0.623911	-0.034201
0.639024	-0.033038
0.654003	-0.031869
0.668833	-0.030697
0.683500	-0.029523
0.697990	-0.028350
0.712287	-0.027181
0.726379	-0.026018
0.740250	-0.024862
0.753887	-0.023716
0.767277	-0.022581
0.780405	-0.021459
0.793260	-0.020353
0.805828	-0.019262
0.818097	-0.018191
0.830054	-0.017138
0.841687	-0.016107
0.852985	-0.015099
0.863936	-0.014115
0.874530	-0.013157
0.884755	-0.012226
0.894601	-0.011324
0.904058	-0.010452
0.913118	-0.009611
0.921770	-0.008804
0.930005	-0.008030
0.937816	-0.007292
0.945195	-0.006591
0.952133	-0.005928
0.958625	-0.005305
0.964662	-0.004723
0.970240	-0.004182
0.975352	-0.003684
0.979993	-0.003231
0.984158	-0.002822
0.987844	-0.002459
0.991046	-0.002143
0.993760	-0.001874
0.995986	-0.001653
0.997718	-0.001481
0.998958	-0.001358
0.999702	-0.001284
0.999950	-0.001259
