#      x          Cp  
     1.00000   -0.33838
     0.99190   -0.34139
     0.97932   -0.34613
     0.96581   -0.35129
     0.95218   -0.35657
     0.93854   -0.36194
     0.92490   -0.36741
     0.91125   -0.37296
     0.89761   -0.37861
     0.88396   -0.38436
     0.87031   -0.39021
     0.85666   -0.39618
     0.84301   -0.40225
     0.82935   -0.40844
     0.81570   -0.41475
     0.80205   -0.42118
     0.78839   -0.42775
     0.77474   -0.43444
     0.76108   -0.44129
     0.74742   -0.44827
     0.73377   -0.45541
     0.72011   -0.46270
     0.70645   -0.47016
     0.69279   -0.47778
     0.67913   -0.48558
     0.66547   -0.49357
     0.65182   -0.50174
     0.63816   -0.51012
     0.62450   -0.51871
     0.61084   -0.52752
     0.59719   -0.53655
     0.58353   -0.54583
     0.56987   -0.55536
     0.55622   -0.56516
     0.54257   -0.57523
     0.52891   -0.58560
     0.51526   -0.59628
     0.50161   -0.60728
     0.48796   -0.61863
     0.47431   -0.63034
     0.46066   -0.64244
     0.44702   -0.65495
     0.43338   -0.66789
     0.41974   -0.68129
     0.40610   -0.69519
     0.39246   -0.70962
     0.37883   -0.72462
     0.36520   -0.74022
     0.35158   -0.75648
     0.33795   -0.77346
     0.32433   -0.79120
     0.31072   -0.80977
     0.29711   -0.82925
     0.28351   -0.84971
     0.26992   -0.87127
     0.25633   -0.89402
     0.24275   -0.91811
     0.22918   -0.94366
     0.21562   -0.97087
     0.20207   -0.99995
     0.18854   -1.03116
     0.17502   -1.06481
     0.16153   -1.10130
     0.14806   -1.14114
     0.13462   -1.18498
     0.12122   -1.23371
     0.10786   -1.28851
     0.09457   -1.35117
     0.08136   -1.42427
     0.06827   -1.51202
     0.05536   -1.62173
     0.04275   -1.76730
     0.03073   -1.97812
     0.02011   -2.31269
     0.01219   -2.81731
     0.00715   -3.88066
     0.00399   -3.89482
     0.00194   -3.90184
     0.00067   -3.99430
     0.00007   -4.48164
     0.00007   -3.49520
     0.00067   -1.44395
     0.00194   -0.01091
     0.00399    0.67503
     0.00715    0.94402
     0.01219    0.99882
     0.02011    0.93896
     0.03073    0.84330
     0.04275    0.75331
     0.05536    0.67964
     0.06827    0.61785
     0.08136    0.56690
     0.09457    0.52350
     0.10786    0.48598
     0.12122    0.45339
     0.13462    0.42463
     0.14806    0.39889
     0.16153    0.37585
     0.17502    0.35508
     0.18854    0.33612
     0.20207    0.31878
     0.21562    0.30290
     0.22918    0.28818
     0.24275    0.27461
     0.25633    0.26186
     0.26992    0.25008
     0.28351    0.23900
     0.29711    0.22864
     0.31072    0.21887
     0.32433    0.20957
     0.33795    0.20091
     0.35158    0.19261
     0.36520    0.18465
     0.37883    0.17721
     0.39246    0.17000
     0.40610    0.16310
     0.41974    0.15655
     0.43338    0.15022
     0.44702    0.14406
     0.46066    0.13816
     0.47431    0.13245
     0.48796    0.12686
     0.50161    0.12149
     0.51526    0.11622
     0.52891    0.11107
     0.54257    0.10601
     0.55622    0.10101
     0.56987    0.09619
     0.58353    0.09145
     0.59719    0.08668
     0.61084    0.08197
     0.62450    0.07728
     0.63816    0.07276
     0.65182    0.06804
     0.66547    0.06353
     0.67913    0.05890
     0.69279    0.05428
     0.70645    0.04964
     0.72011    0.04500
     0.73377    0.04025
     0.74742    0.03539
     0.76108    0.03061
     0.77474    0.02561
     0.78839    0.02040
     0.80205    0.01525
     0.81570    0.00975
     0.82935    0.00432
     0.84301   -0.00164
     0.85666   -0.00762
     0.87031   -0.01389
     0.88396   -0.02064
     0.89761   -0.02778
     0.91125   -0.03558
     0.92490   -0.04421
     0.93854   -0.05388
     0.95218   -0.06487
     0.96581   -0.07822
     0.97932   -0.09538
     0.99190   -0.11654
     1.00000   -0.15476
