#      x          Cp  
     1.00000    0.07553
     0.99190    0.06351
     0.97932    0.04551
     0.96581    0.03028
     0.95218    0.01741
     0.93854    0.00606
     0.92490   -0.00387
     0.91125   -0.01291
     0.89761   -0.02118
     0.88396   -0.02903
     0.87031   -0.03618
     0.85666   -0.04313
     0.84301   -0.04971
     0.82935   -0.05582
     0.81570   -0.06207
     0.80205   -0.06784
     0.78839   -0.07365
     0.77474   -0.07910
     0.76108   -0.08456
     0.74742   -0.09008
     0.73377   -0.09523
     0.72011   -0.10048
     0.70645   -0.10571
     0.69279   -0.11084
     0.67913   -0.11591
     0.66547   -0.12095
     0.65182   -0.12615
     0.63816   -0.13102
     0.62450   -0.13624
     0.61084   -0.14121
     0.59719   -0.14616
     0.58353   -0.15106
     0.56987   -0.15615
     0.55622   -0.16117
     0.54257   -0.16592
     0.52891   -0.17064
     0.51526   -0.17529
     0.50161   -0.17977
     0.48796   -0.18405
     0.47431   -0.18797
     0.46066   -0.19184
     0.44702   -0.19614
     0.43338   -0.20269
     0.41974   -0.21615
     0.40610   -0.23812
     0.39246   -0.25726
     0.37883   -0.25911
     0.36520   -0.26289
     0.35158   -0.26802
     0.33795   -0.27403
     0.32433   -0.28069
     0.31072   -0.28771
     0.29711   -0.29518
     0.28351   -0.30306
     0.26992   -0.31127
     0.25633   -0.31991
     0.24275   -0.32884
     0.22918   -0.33833
     0.21562   -0.34826
     0.20207   -0.35882
     0.18854   -0.36995
     0.17502   -0.38183
     0.16153   -0.39467
     0.14806   -0.40854
     0.13462   -0.42362
     0.12122   -0.44052
     0.10786   -0.45960
     0.09457   -0.48117
     0.08136   -0.50697
     0.06827   -0.53769
     0.05536   -0.57619
     0.04275   -0.62649
     0.03073   -0.69507
     0.02011   -0.79013
     0.01219   -0.90570
     0.00715   -1.01946
     0.00399   -1.09621
     0.00194   -1.10004
     0.00067   -0.85384
     0.00007   -0.19608
     0.00007    0.57950
     0.00067    0.97347
     0.00194    0.95874
     0.00399    0.80013
     0.00715    0.62462
     0.01219    0.45688
     0.02011    0.32095
     0.03073    0.22107
     0.04275    0.15698
     0.05536    0.11199
     0.06827    0.07995
     0.08136    0.05565
     0.09457    0.03711
     0.10786    0.02196
     0.12122    0.00999
     0.13462    0.00016
     0.14806   -0.00813
     0.16153   -0.01490
     0.17502   -0.02048
     0.18854   -0.02520
     0.20207   -0.02911
     0.21562   -0.03228
     0.22918   -0.03495
     0.24275   -0.03705
     0.25633   -0.03886
     0.26992   -0.04014
     0.28351   -0.04116
     0.29711   -0.04182
     0.31072   -0.04226
     0.32433   -0.04253
     0.33795   -0.04245
     0.35158   -0.04228
     0.36520   -0.04200
     0.37883   -0.04143
     0.39246   -0.04083
     0.40610   -0.04010
     0.41974   -0.03918
     0.43338   -0.03822
     0.44702   -0.03722
     0.46066   -0.03606
     0.47431   -0.03483
     0.48796   -0.03358
     0.50161   -0.03222
     0.51526   -0.03081
     0.52891   -0.02935
     0.54257   -0.02787
     0.55622   -0.02637
     0.56987   -0.02472
     0.58353   -0.02300
     0.59719   -0.02134
     0.61084   -0.01962
     0.62450   -0.01784
     0.63816   -0.01590
     0.65182   -0.01406
     0.66547   -0.01203
     0.67913   -0.01001
     0.69279   -0.00792
     0.70645   -0.00574
     0.72011   -0.00344
     0.73377   -0.00105
     0.74742    0.00137
     0.76108    0.00404
     0.77474    0.00680
     0.78839    0.00966
     0.80205    0.01280
     0.81570    0.01608
     0.82935    0.01970
     0.84301    0.02347
     0.85666    0.02761
     0.87031    0.03210
     0.88396    0.03689
     0.89761    0.04208
     0.91125    0.04749
     0.92490    0.05303
     0.93854    0.05843
     0.95218    0.06337
     0.96581    0.06757
     0.97932    0.07105
     0.99190    0.07390
     1.00000    0.07553
