NACA 2212
1.000063	0.001258
0.999818	0.001305
0.999083	0.001446
0.997859	0.001680
0.996147	0.002006
0.993949	0.002424
0.991267	0.002933
0.988103	0.003531
0.984460	0.004216
0.980342	0.004987
0.975753	0.005842
0.970697	0.006778
0.965179	0.007792
0.959204	0.008883
0.952777	0.010046
0.945906	0.011280
0.938597	0.012582
0.930856	0.013947
0.922691	0.015372
0.914110	0.016855
0.905121	0.018390
0.895732	0.019976
0.885954	0.021608
0.875795	0.023282
0.865265	0.024995
0.854374	0.026743
0.843133	0.028521
0.831553	0.030326
0.819645	0.032155
0.807420	0.034002
0.794891	0.035865
0.782069	0.037738
0.768968	0.039619
0.755599	0.041503
0.741976	0.043387
0.728113	0.045265
0.714023	0.047135
0.699719	0.048992
0.685217	0.050832
0.670529	0.052651
0.655670	0.054445
0.640656	0.056211
0.625500	0.057943
0.610219	0.059638
0.594826	0.061291
0.579337	0.062900
0.563768	0.064458
0.548133	0.065964
0.532448	0.067411
0.516730	0.068798
0.500992	0.070118
0.485252	0.071370
0.469525	0.072548
0.453826	0.073649
0.438170	0.074669
0.422575	0.075606
0.407054	0.076454
0.391625	0.077212
0.376301	0.077876
0.361099	0.078443
0.346033	0.078911
0.331119	0.079277
0.316372	0.079538
0.301807	0.079694
0.287437	0.079742
0.273278	0.079681
0.259343	0.079510
0.245648	0.079228
0.232205	0.078834
0.219027	0.078329
0.206129	0.077713
0.193179	0.076965
0.180237	0.075975
0.167652	0.074737
0.155437	0.073265
0.143608	0.071573
0.132178	0.069676
0.121161	0.067588
0.110569	0.065326
0.100414	0.062904
0.090705	0.060338
0.081454	0.057645
0.072668	0.054839
0.064358	0.051935
0.056529	0.048950
0.049188	0.045897
0.042343	0.042791
0.035996	0.039645
0.030154	0.036473
0.024819	0.033287
0.019995	0.030098
0.015684	0.026918
0.011886	0.023757
0.008604	0.020623
0.005838	0.017525
0.003586	0.014469
0.001849	0.011462
0.000624	0.008508
-0.000091	0.005611
-0.000298	0.002775
0.000000	0.000000
0.000791	-0.002676
0.002064	-0.005218
0.003814	-0.007625
0.006037	-0.009900
0.008726	-0.012044
0.011875	-0.014061
0.015479	-0.015951
0.019530	-0.017720
0.024023	-0.019371
0.028948	-0.020908
0.034300	-0.022337
0.040069	-0.023661
0.046249	-0.024887
0.052830	-0.026020
0.059805	-0.027068
0.067165	-0.028036
0.074900	-0.028932
0.083004	-0.029763
0.091466	-0.030536
0.100278	-0.031261
0.109431	-0.031944
0.118918	-0.032595
0.128728	-0.033222
0.138853	-0.033834
0.149285	-0.034441
0.160016	-0.035052
0.171037	-0.035677
0.182339	-0.036325
0.193914	-0.037007
0.206085	-0.037715
0.218889	-0.038352
0.231969	-0.038898
0.245311	-0.039357
0.258903	-0.039728
0.272732	-0.040014
0.286784	-0.040216
0.301046	-0.040337
0.315503	-0.040378
0.330143	-0.040343
0.344950	-0.040234
0.359910	-0.040053
0.375009	-0.039804
0.390232	-0.039490
0.405564	-0.039114
0.420991	-0.038680
0.436496	-0.038190
0.452066	-0.037648
0.467685	-0.037057
0.483337	-0.036421
0.499008	-0.035743
0.514681	-0.035027
0.530342	-0.034275
0.545976	-0.033492
0.561566	-0.032679
0.577097	-0.031840
0.592555	-0.030978
0.607925	-0.030096
0.623189	-0.029197
0.638335	-0.028283
0.653347	-0.027356
0.668209	-0.026420
0.682908	-0.025477
0.697428	-0.024528
0.711756	-0.023576
0.725877	-0.022623
0.739777	-0.021671
0.753442	-0.020722
0.766859	-0.019777
0.780014	-0.018839
0.792895	-0.017909
0.805487	-0.016989
0.817779	-0.016080
0.829759	-0.015184
0.841414	-0.014303
0.852733	-0.013438
0.863704	-0.012591
0.874316	-0.011764
0.884559	-0.010957
0.894423	-0.010172
0.903896	-0.009411
0.912971	-0.008676
0.921637	-0.007967
0.929886	-0.007287
0.937710	-0.006636
0.945100	-0.006016
0.952050	-0.005429
0.958551	-0.004876
0.964598	-0.004358
0.970184	-0.003876
0.975303	-0.003432
0.979951	-0.003027
0.984123	-0.002661
0.987814	-0.002336
0.991020	-0.002052
0.993739	-0.001811
0.995967	-0.001613
0.997703	-0.001458
0.998944	-0.001347
0.999689	-0.001281
0.999937	-0.001258
