#      x          Cp  
     1.00003    0.41486
     0.99183    0.23113
     0.98065    0.17558
     0.96762    0.12778
     0.95309    0.09014
     0.93754    0.05784
     0.92142    0.02948
     0.90498    0.00446
     0.88839   -0.01801
     0.87172   -0.03927
     0.85501   -0.05832
     0.83827   -0.07684
     0.82151   -0.09430
     0.80475   -0.11117
     0.78798   -0.12734
     0.77121   -0.14320
     0.75443   -0.15882
     0.73765   -0.17404
     0.72086   -0.18916
     0.70408   -0.20410
     0.68729   -0.21933
     0.67052   -0.23431
     0.65374   -0.24921
     0.63697   -0.26462
     0.62021   -0.27966
     0.60346   -0.29536
     0.58671   -0.31089
     0.56998   -0.32688
     0.55326   -0.34298
     0.53655   -0.35966
     0.51986   -0.37643
     0.50319   -0.39339
     0.48654   -0.41132
     0.46991   -0.42903
     0.45330   -0.44771
     0.43673   -0.46662
     0.42018   -0.48590
     0.40366   -0.50627
     0.38718   -0.52693
     0.37073   -0.54823
     0.35433   -0.57037
     0.33797   -0.59357
     0.32167   -0.61752
     0.30543   -0.64225
     0.28925   -0.66892
     0.27315   -0.69618
     0.25713   -0.72576
     0.24122   -0.75738
     0.22545   -0.79185
     0.20985   -0.82919
     0.19451   -0.87543
     0.17954   -0.93033
     0.16501   -0.98559
     0.15095   -1.03905
     0.13735   -1.08839
     0.12425   -1.13280
     0.11167   -1.16847
     0.09967   -1.19709
     0.08830   -1.21460
     0.07763   -1.22279
     0.06775   -1.22010
     0.05873   -1.20727
     0.05059   -1.18436
     0.04335   -1.15422
     0.03697   -1.11570
     0.03138   -1.07168
     0.02650   -1.02218
     0.02225   -0.96662
     0.01854   -0.90587
     0.01530   -0.84070
     0.01247   -0.76896
     0.01000   -0.68923
     0.00785   -0.60089
     0.00598   -0.50353
     0.00436   -0.39386
     0.00299   -0.27021
     0.00184   -0.13237
     0.00092    0.02042
     0.00021    0.18745
    -0.00029    0.36277
    -0.00057    0.53581
    -0.00065    0.69820
    -0.00052    0.83746
    -0.00016    0.93999
     0.00045    0.99338
     0.00133    0.99367
     0.00248    0.94746
     0.00390    0.87003
     0.00559    0.77819
     0.00756    0.68513
     0.00979    0.59955
     0.01232    0.52381
     0.01516    0.45980
     0.01837    0.40657
     0.02199    0.36246
     0.02611    0.32700
     0.03084    0.29785
     0.03632    0.27406
     0.04274    0.25511
     0.05032    0.23847
     0.05933    0.22382
     0.06998    0.20898
     0.08235    0.19325
     0.09626    0.17430
     0.11131    0.15260
     0.12704    0.12763
     0.14308    0.10059
     0.15916    0.07281
     0.17517    0.04513
     0.19105    0.01934
     0.20684   -0.00015
     0.22265   -0.01396
     0.23851   -0.02486
     0.25447   -0.03328
     0.27050   -0.04043
     0.28661   -0.04556
     0.30279   -0.04979
     0.31904   -0.05287
     0.33536   -0.05490
     0.35173   -0.05632
     0.36815   -0.05699
     0.38461   -0.05700
     0.40112   -0.05664
     0.41767   -0.05579
     0.43425   -0.05436
     0.45087   -0.05283
     0.46751   -0.05088
     0.48418   -0.04851
     0.50088   -0.04594
     0.51760   -0.04343
     0.53434   -0.04026
     0.55110   -0.03720
     0.56788   -0.03388
     0.58467   -0.03056
     0.60147   -0.02668
     0.61829   -0.02303
     0.63511   -0.01896
     0.65195   -0.01498
     0.66879   -0.01042
     0.68564   -0.00604
     0.70249   -0.00133
     0.71935    0.00372
     0.73621    0.00877
     0.75307    0.01445
     0.76993    0.02022
     0.78678    0.02642
     0.80364    0.03327
     0.82048    0.04044
     0.83732    0.04838
     0.85414    0.05728
     0.87094    0.06693
     0.88771    0.07801
     0.90439    0.09068
     0.92091    0.10531
     0.93713    0.12295
     0.95277    0.14422
     0.96738    0.17086
     0.98048    0.20672
     0.99173    0.25135
     0.99997    0.41486
