#      x          Cp  
     1.00000    0.06556
     0.99190    0.05683
     0.97932    0.04377
     0.96581    0.03048
     0.95218    0.01773
     0.93854    0.00546
     0.92490   -0.00630
     0.91125   -0.01766
     0.89761   -0.02864
     0.88396   -0.03933
     0.87031   -0.04969
     0.85666   -0.05984
     0.84301   -0.06976
     0.82935   -0.07944
     0.81570   -0.08904
     0.80205   -0.09843
     0.78839   -0.10775
     0.77474   -0.11692
     0.76108   -0.12605
     0.74742   -0.13515
     0.73377   -0.14415
     0.72011   -0.15316
     0.70645   -0.16218
     0.69279   -0.17120
     0.67913   -0.18023
     0.66547   -0.18930
     0.65182   -0.19847
     0.63816   -0.20764
     0.62450   -0.21698
     0.61084   -0.22636
     0.59719   -0.23584
     0.58353   -0.24544
     0.56987   -0.25525
     0.55622   -0.26520
     0.54257   -0.27527
     0.52891   -0.28553
     0.51526   -0.29602
     0.50161   -0.30673
     0.48796   -0.31769
     0.47431   -0.32888
     0.46066   -0.34038
     0.44702   -0.35218
     0.43338   -0.36428
     0.41974   -0.37675
     0.40610   -0.38964
     0.39246   -0.40291
     0.37883   -0.41663
     0.36520   -0.43091
     0.35158   -0.44565
     0.33795   -0.46103
     0.32433   -0.47712
     0.31072   -0.49387
     0.29711   -0.51147
     0.28351   -0.53002
     0.26992   -0.54956
     0.25633   -0.57031
     0.24275   -0.59231
     0.22918   -0.61591
     0.21562   -0.64125
     0.20207   -0.66872
     0.18854   -0.69859
     0.17502   -0.73141
     0.16153   -0.76781
     0.14806   -0.80858
     0.13462   -0.85476
     0.12122   -0.90807
     0.10786   -0.97063
     0.09457   -1.04553
     0.08136   -1.13820
     0.06827   -1.25670
     0.05536   -1.41648
     0.04275   -1.64838
     0.03073   -2.03066
     0.02011   -2.62435
     0.01219   -3.24307
     0.00715   -3.28160
     0.00399   -3.29472
     0.00194   -3.32576
     0.00067   -3.51742
     0.00007   -3.77693
     0.00007   -2.43230
     0.00067   -0.61116
     0.00194    0.46876
     0.00399    0.89614
     0.00715    0.99972
     0.01219    0.94973
     0.02011    0.83042
     0.03073    0.70927
     0.04275    0.60923
     0.05536    0.53437
     0.06827    0.47370
     0.08136    0.42570
     0.09457    0.38599
     0.10786    0.35239
     0.12122    0.32392
     0.13462    0.29929
     0.14806    0.27764
     0.16153    0.25865
     0.17502    0.24185
     0.18854    0.22677
     0.20207    0.21323
     0.21562    0.20107
     0.22918    0.18999
     0.24275    0.17996
     0.25633    0.17068
     0.26992    0.16232
     0.28351    0.15458
     0.29711    0.14752
     0.31072    0.14096
     0.32433    0.13485
     0.33795    0.12930
     0.35158    0.12409
     0.36520    0.11918
     0.37883    0.11473
     0.39246    0.11049
     0.40610    0.10654
     0.41974    0.10293
     0.43338    0.09947
     0.44702    0.09619
     0.46066    0.09317
     0.47431    0.09033
     0.48796    0.08760
     0.50161    0.08506
     0.51526    0.08265
     0.52891    0.08037
     0.54257    0.07817
     0.55622    0.07605
     0.56987    0.07414
     0.58353    0.07234
     0.59719    0.07052
     0.61084    0.06879
     0.62450    0.06714
     0.63816    0.06570
     0.65182    0.06414
     0.66547    0.06280
     0.67913    0.06144
     0.69279    0.06015
     0.70645    0.05893
     0.72011    0.05782
     0.73377    0.05675
     0.74742    0.05565
     0.76108    0.05479
     0.77474    0.05392
     0.78839    0.05306
     0.80205    0.05241
     0.81570    0.05174
     0.82935    0.05134
     0.84301    0.05084
     0.85666    0.05058
     0.87031    0.05052
     0.88396    0.05051
     0.89761    0.05085
     0.91125    0.05134
     0.92490    0.05215
     0.93854    0.05330
     0.95218    0.05505
     0.96581    0.05731
     0.97932    0.06036
     0.99190    0.06445
     1.00000    0.06556
