#      x          Cp  
     1.00003    0.41652
     0.99183    0.23095
     0.98065    0.17428
     0.96762    0.12521
     0.95309    0.08633
     0.93754    0.05282
     0.92142    0.02325
     0.90498   -0.00295
     0.88839   -0.02657
     0.87172   -0.04897
     0.85501   -0.06915
     0.83827   -0.08880
     0.82151   -0.10738
     0.80475   -0.12538
     0.78798   -0.14268
     0.77121   -0.15969
     0.75443   -0.17648
     0.73765   -0.19287
     0.72086   -0.20919
     0.70408   -0.22535
     0.68729   -0.24184
     0.67052   -0.25811
     0.65374   -0.27432
     0.63697   -0.29109
     0.62021   -0.30752
     0.60346   -0.32467
     0.58671   -0.34170
     0.56998   -0.35924
     0.55326   -0.37695
     0.53655   -0.39531
     0.51986   -0.41381
     0.50319   -0.43259
     0.48654   -0.45243
     0.46991   -0.47213
     0.45330   -0.49291
     0.43673   -0.51403
     0.42018   -0.53563
     0.40366   -0.55846
     0.38718   -0.58173
     0.37073   -0.60579
     0.35433   -0.63088
     0.33797   -0.65724
     0.32167   -0.68457
     0.30543   -0.71292
     0.28925   -0.74353
     0.27315   -0.77505
     0.25713   -0.80929
     0.24122   -0.84603
     0.22545   -0.88619
     0.20985   -0.92985
     0.19451   -0.98347
     0.17954   -1.04692
     0.16501   -1.11154
     0.15095   -1.17513
     0.13735   -1.23533
     0.12425   -1.29140
     0.11167   -1.33932
     0.09967   -1.38099
     0.08830   -1.41208
     0.07763   -1.43453
     0.06775   -1.44660
     0.05873   -1.44893
     0.05059   -1.44141
     0.04335   -1.42698
     0.03697   -1.40414
     0.03138   -1.37595
     0.02650   -1.34229
     0.02225   -1.30241
     0.01854   -1.25728
     0.01530   -1.20781
     0.01247   -1.15148
     0.01000   -1.08656
     0.00785   -1.01219
     0.00598   -0.92779
     0.00436   -0.82887
     0.00299   -0.71263
     0.00184   -0.57764
     0.00092   -0.42101
     0.00021   -0.24067
    -0.00029   -0.04034
    -0.00057    0.17028
    -0.00065    0.38464
    -0.00052    0.58887
    -0.00016    0.76696
     0.00045    0.90026
     0.00133    0.97799
     0.00248    0.99988
     0.00390    0.97603
     0.00559    0.92231
     0.00756    0.85360
     0.00979    0.78120
     0.01232    0.71098
     0.01516    0.64677
     0.01837    0.58960
     0.02199    0.53922
     0.02611    0.49579
     0.03084    0.45782
     0.03632    0.42470
     0.04274    0.39605
     0.05032    0.36987
     0.05933    0.34591
     0.06998    0.32237
     0.08235    0.29874
     0.09626    0.27308
     0.11131    0.24582
     0.12704    0.21642
     0.14308    0.18583
     0.15916    0.15512
     0.17517    0.12494
     0.19105    0.09686
     0.20684    0.07489
     0.22265    0.05846
     0.23851    0.04497
     0.25447    0.03404
     0.27050    0.02450
     0.28661    0.01702
     0.30279    0.01057
     0.31904    0.00534
     0.33536    0.00125
     0.35173   -0.00215
     0.36815   -0.00471
     0.38461   -0.00655
     0.40112   -0.00794
     0.41767   -0.00878
     0.43425   -0.00898
     0.45087   -0.00902
     0.46751   -0.00859
     0.48418   -0.00769
     0.50088   -0.00654
     0.51760   -0.00540
     0.53434   -0.00356
     0.55110   -0.00181
     0.56788    0.00026
     0.58467    0.00236
     0.60147    0.00503
     0.61829    0.00752
     0.63511    0.01043
     0.65195    0.01330
     0.66879    0.01674
     0.68564    0.02005
     0.70249    0.02368
     0.71935    0.02767
     0.73621    0.03168
     0.75307    0.03632
     0.76993    0.04105
     0.78678    0.04622
     0.80364    0.05204
     0.82048    0.05818
     0.83732    0.06506
     0.85414    0.07291
     0.87094    0.08148
     0.88771    0.09146
     0.90439    0.10298
     0.92091    0.11643
     0.93713    0.13284
     0.95277    0.15283
     0.96738    0.17813
     0.98048    0.21255
     0.99173    0.25581
     0.99997    0.41652
