#      x          Cp  
     1.00004    0.41473
     0.99181    0.22482
     0.98063    0.16622
     0.96767    0.11585
     0.95327    0.07552
     0.93789    0.04081
     0.92194    0.01041
     0.90569   -0.01672
     0.88928   -0.04093
     0.87279   -0.06372
     0.85625   -0.08465
     0.83968   -0.10414
     0.82311   -0.12312
     0.80651   -0.14075
     0.78991   -0.15806
     0.77329   -0.17483
     0.75668   -0.19098
     0.74005   -0.20690
     0.72343   -0.22261
     0.70680   -0.23785
     0.69017   -0.25323
     0.67355   -0.26848
     0.65692   -0.28339
     0.64030   -0.29868
     0.62369   -0.31377
     0.60707   -0.32873
     0.59047   -0.34423
     0.57388   -0.35936
     0.55730   -0.37515
     0.54073   -0.39062
     0.52417   -0.40659
     0.50764   -0.42295
     0.49112   -0.43917
     0.47462   -0.45596
     0.45814   -0.47305
     0.44170   -0.49071
     0.42529   -0.50889
     0.40893   -0.52813
     0.39264   -0.54933
     0.37642   -0.56854
     0.36026   -0.58755
     0.34415   -0.60626
     0.32809   -0.62473
     0.31208   -0.64325
     0.29613   -0.66190
     0.28025   -0.68060
     0.26444   -0.69934
     0.24872   -0.71813
     0.23310   -0.73707
     0.21758   -0.75641
     0.20220   -0.77603
     0.18696   -0.79553
     0.17190   -0.81583
     0.15706   -0.83615
     0.14250   -0.85758
     0.12828   -0.87835
     0.11450   -0.90114
     0.10130   -0.92298
     0.08883   -0.94646
     0.07727   -0.96974
     0.06675   -0.99173
     0.05736   -1.01408
     0.04911   -1.03478
     0.04194   -1.05287
     0.03573   -1.06943
     0.03035   -1.08209
     0.02568   -1.09011
     0.02162   -1.09392
     0.01806   -1.09083
     0.01494   -1.07893
     0.01220   -1.05741
     0.00979   -1.02093
     0.00768   -0.96495
     0.00585   -0.88586
     0.00427   -0.78078
     0.00295   -0.63999
     0.00188   -0.46066
     0.00105   -0.24831
     0.00046   -0.01130
     0.00011    0.23179
    -0.00002    0.46161
     0.00007    0.65955
     0.00037    0.81918
     0.00092    0.93138
     0.00171    0.98927
     0.00276    0.99807
     0.00407    0.96882
     0.00564    0.91411
     0.00746    0.84477
     0.00956    0.76901
     0.01194    0.69130
     0.01465    0.61517
     0.01771    0.54257
     0.02118    0.47391
     0.02512    0.40937
     0.02962    0.34969
     0.03479    0.29350
     0.04073    0.24204
     0.04759    0.19467
     0.05551    0.15119
     0.06458    0.11235
     0.07485    0.07803
     0.08628    0.04880
     0.09874    0.02396
     0.11206    0.00377
     0.12607   -0.01252
     0.14060   -0.02546
     0.15552   -0.03554
     0.17076   -0.04282
     0.18624   -0.04858
     0.20192   -0.05239
     0.21776   -0.05491
     0.23374   -0.05640
     0.24984   -0.05681
     0.26604   -0.05656
     0.28232   -0.05574
     0.29869   -0.05416
     0.31514   -0.05247
     0.33164   -0.05040
     0.34821   -0.04828
     0.36482   -0.04607
     0.38147   -0.04364
     0.39814   -0.04240
     0.41481   -0.04147
     0.43148   -0.03903
     0.44817   -0.03617
     0.46488   -0.03307
     0.48161   -0.02955
     0.49837   -0.02582
     0.51516   -0.02194
     0.53196   -0.01827
     0.54878   -0.01393
     0.56562   -0.00999
     0.58248   -0.00572
     0.59935   -0.00142
     0.61624    0.00280
     0.63313    0.00737
     0.65004    0.01174
     0.66695    0.01628
     0.68387    0.02115
     0.70080    0.02572
     0.71773    0.03066
     0.73467    0.03576
     0.75160    0.04113
     0.76854    0.04638
     0.78548    0.05238
     0.80242    0.05852
     0.81934    0.06493
     0.83627    0.07226
     0.85318    0.07991
     0.87007    0.08860
     0.88692    0.09837
     0.90369    0.10943
     0.92031    0.12256
     0.93663    0.13811
     0.95236    0.15730
     0.96707    0.18138
     0.98028    0.21417
     0.99163    0.25652
     0.99996    0.41473
