#      x          Cp  
     1.00000    0.16089
     0.99169    0.14467
     0.98040    0.12166
     0.96730    0.09653
     0.95276    0.07030
     0.93725    0.04417
     0.92118    0.01903
     0.90482   -0.00491
     0.88831   -0.02756
     0.87173   -0.04911
     0.85510   -0.06951
     0.83845   -0.08915
     0.82178   -0.10800
     0.80511   -0.12639
     0.78843   -0.14411
     0.77174   -0.16163
     0.75505   -0.17877
     0.73836   -0.19570
     0.72167   -0.21254
     0.70498   -0.22936
     0.68829   -0.24602
     0.67160   -0.26285
     0.65492   -0.27954
     0.63825   -0.29669
     0.62158   -0.31368
     0.60492   -0.33116
     0.58827   -0.34867
     0.57163   -0.36653
     0.55501   -0.38472
     0.53840   -0.40316
     0.52180   -0.42224
     0.50523   -0.44149
     0.48867   -0.46129
     0.47213   -0.48159
     0.45562   -0.50232
     0.43914   -0.52385
     0.42268   -0.54573
     0.40625   -0.56842
     0.38986   -0.59167
     0.37351   -0.61596
     0.35720   -0.64070
     0.34093   -0.66666
     0.32471   -0.69328
     0.30855   -0.72115
     0.29246   -0.75003
     0.27642   -0.78016
     0.26047   -0.81163
     0.24460   -0.84462
     0.22884   -0.87927
     0.21318   -0.91582
     0.19767   -0.95432
     0.18231   -0.99503
     0.16714   -1.03810
     0.15222   -1.08341
     0.13759   -1.13122
     0.12335   -1.18002
     0.10962   -1.23205
     0.09654   -1.29964
     0.08428   -1.45272
     0.07303   -1.55659
     0.06290   -1.62708
     0.05394   -1.70282
     0.04612   -1.78371
     0.03934   -1.86931
     0.03347   -1.95853
     0.02838   -2.05010
     0.02395   -2.14228
     0.02009   -2.23403
     0.01669   -2.32355
     0.01371   -2.40565
     0.01109   -2.47802
     0.00879   -2.53521
     0.00678   -2.56522
     0.00504   -2.55730
     0.00357   -2.49724
     0.00236   -2.36827
     0.00140   -2.15335
     0.00070   -1.85262
     0.00024   -1.48223
     0.00003   -1.07678
     0.00003   -0.67350
     0.00024   -0.27766
     0.00070    0.09277
     0.00140    0.40611
     0.00236    0.64823
     0.00357    0.81876
     0.00504    0.92525
     0.00678    0.98149
     0.00879    0.99980
     0.01109    0.99113
     0.01371    0.96349
     0.01669    0.92323
     0.02009    0.87415
     0.02395    0.81977
     0.02838    0.76140
     0.03347    0.70126
     0.03934    0.63995
     0.04612    0.57870
     0.05394    0.51837
     0.06290    0.46001
     0.07303    0.40479
     0.08428    0.35354
     0.09654    0.30708
     0.10962    0.26556
     0.12335    0.22909
     0.13759    0.19715
     0.15222    0.16952
     0.16714    0.14541
     0.18231    0.12453
     0.19767    0.10643
     0.21318    0.09075
     0.22884    0.07720
     0.24460    0.06547
     0.26047    0.05535
     0.27642    0.04663
     0.29246    0.03916
     0.30855    0.03280
     0.32471    0.02746
     0.34093    0.02289
     0.35720    0.01923
     0.37351    0.01609
     0.38986    0.01375
     0.40625    0.01181
     0.42268    0.01044
     0.43914    0.00942
     0.45562    0.00893
     0.47213    0.00869
     0.48867    0.00882
     0.50523    0.00924
     0.52180    0.00988
     0.53840    0.01091
     0.55501    0.01204
     0.57163    0.01344
     0.58827    0.01504
     0.60492    0.01681
     0.62158    0.01891
     0.63825    0.02105
     0.65492    0.02360
     0.67160    0.02617
     0.68829    0.02911
     0.70498    0.03223
     0.72167    0.03574
     0.73836    0.03954
     0.75505    0.04368
     0.77174    0.04827
     0.78843    0.05341
     0.80511    0.05903
     0.82178    0.06538
     0.83845    0.07232
     0.85510    0.07982
     0.87173    0.08746
     0.88831    0.09464
     0.90482    0.10059
     0.92118    0.10530
     0.93725    0.10901
     0.95276    0.11157
     0.96730    0.11322
     0.98040    0.11426
     0.99169    0.11501
     1.00000    0.16089
