NACA 0016
1.000000	0.001680
0.999753	0.001726
0.999013	0.001864
0.997781	0.002095
0.996057	0.002416
0.993844	0.002827
0.991144	0.003328
0.987958	0.003916
0.984292	0.004590
0.980147	0.005349
0.975528	0.006190
0.970440	0.007111
0.964888	0.008109
0.958877	0.009183
0.952414	0.010329
0.945503	0.011544
0.938153	0.012825
0.930371	0.014170
0.922164	0.015575
0.913540	0.017037
0.904508	0.018552
0.895078	0.020118
0.885257	0.021730
0.875056	0.023385
0.864484	0.025079
0.853553	0.026810
0.842274	0.028572
0.830656	0.030364
0.818712	0.032180
0.806454	0.034018
0.793893	0.035874
0.781042	0.037743
0.767913	0.039622
0.754521	0.041508
0.740877	0.043396
0.726995	0.045283
0.712890	0.047165
0.698574	0.049037
0.684062	0.050896
0.669369	0.052737
0.654508	0.054557
0.639496	0.056350
0.624345	0.058114
0.609072	0.059842
0.593691	0.061532
0.578217	0.063177
0.562667	0.064775
0.547054	0.066319
0.531395	0.067806
0.515705	0.069230
0.500000	0.070587
0.484295	0.071872
0.468605	0.073080
0.452946	0.074207
0.437333	0.075248
0.421783	0.076197
0.406309	0.077052
0.390928	0.077807
0.375655	0.078458
0.360504	0.079001
0.345492	0.079433
0.330631	0.079749
0.315938	0.079947
0.301426	0.080022
0.287110	0.079973
0.273005	0.079798
0.259123	0.079493
0.245479	0.079057
0.232087	0.078489
0.218958	0.077787
0.206107	0.076952
0.193546	0.075983
0.181288	0.074880
0.169344	0.073644
0.157726	0.072276
0.146447	0.070778
0.135516	0.069150
0.124944	0.067396
0.114743	0.065517
0.104922	0.063517
0.095492	0.061399
0.086460	0.059165
0.077836	0.056820
0.069629	0.054368
0.061847	0.051811
0.054497	0.049155
0.047586	0.046404
0.041123	0.043561
0.035112	0.040630
0.029560	0.037617
0.024472	0.034524
0.019853	0.031357
0.015708	0.028117
0.012042	0.024810
0.008856	0.021438
0.006156	0.018004
0.003943	0.014512
0.002219	0.010964
0.000987	0.007361
0.000247	0.003706
0.000000	0.000000
0.000247	-0.003706
0.000987	-0.007361
0.002219	-0.010964
0.003943	-0.014512
0.006156	-0.018004
0.008856	-0.021438
0.012042	-0.024810
0.015708	-0.028117
0.019853	-0.031357
0.024472	-0.034524
0.029560	-0.037617
0.035112	-0.040630
0.041123	-0.043561
0.047586	-0.046404
0.054497	-0.049155
0.061847	-0.051811
0.069629	-0.054368
0.077836	-0.056820
0.086460	-0.059165
0.095492	-0.061399
0.104922	-0.063517
0.114743	-0.065517
0.124944	-0.067396
0.135516	-0.069150
0.146447	-0.070778
0.157726	-0.072276
0.169344	-0.073644
0.181288	-0.074880
0.193546	-0.075983
0.206107	-0.076952
0.218958	-0.077787
0.232087	-0.078489
0.245479	-0.079057
0.259123	-0.079493
0.273005	-0.079798
0.287110	-0.079973
0.301426	-0.080022
0.315938	-0.079947
0.330631	-0.079749
0.345492	-0.079433
0.360504	-0.079001
0.375655	-0.078458
0.390928	-0.077807
0.406309	-0.077052
0.421783	-0.076197
0.437333	-0.075248
0.452946	-0.074207
0.468605	-0.073080
0.484295	-0.071872
0.500000	-0.070587
0.515705	-0.069230
0.531395	-0.067806
0.547054	-0.066319
0.562667	-0.064775
0.578217	-0.063177
0.593691	-0.061532
0.609072	-0.059842
0.624345	-0.058114
0.639496	-0.056350
0.654508	-0.054557
0.669369	-0.052737
0.684062	-0.050896
0.698574	-0.049037
0.712890	-0.047165
0.726995	-0.045283
0.740877	-0.043396
0.754521	-0.041508
0.767913	-0.039622
0.781042	-0.037743
0.793893	-0.035874
0.806454	-0.034018
0.818712	-0.032180
0.830656	-0.030364
0.842274	-0.028572
0.853553	-0.026810
0.864484	-0.025079
0.875056	-0.023385
0.885257	-0.021730
0.895078	-0.020118
0.904508	-0.018552
0.913540	-0.017037
0.922164	-0.015575
0.930371	-0.014170
0.938153	-0.012825
0.945503	-0.011544
0.952414	-0.010329
0.958877	-0.009183
0.964888	-0.008109
0.970440	-0.007111
0.975528	-0.006190
0.980147	-0.005349
0.984292	-0.004590
0.987958	-0.003916
0.991144	-0.003328
0.993844	-0.002827
0.996057	-0.002416
0.997781	-0.002095
0.999013	-0.001864
0.999753	-0.001726
1.000000	-0.001680
