#      x          Cp  
     1.00000   -0.74327
     0.99190   -0.74336
     0.97932   -0.74363
     0.96581   -0.74393
     0.95218   -0.74423
     0.93854   -0.74462
     0.92490   -0.74512
     0.91125   -0.74571
     0.89761   -0.74641
     0.88396   -0.74718
     0.87031   -0.74798
     0.85666   -0.74858
     0.84301   -0.74876
     0.82935   -0.74849
     0.81570   -0.74787
     0.80205   -0.74715
     0.78839   -0.74645
     0.77474   -0.74572
     0.76108   -0.74502
     0.74742   -0.74435
     0.73377   -0.74372
     0.72011   -0.74315
     0.70645   -0.74264
     0.69279   -0.74221
     0.67913   -0.74187
     0.66547   -0.74160
     0.65182   -0.74142
     0.63816   -0.74132
     0.62450   -0.74134
     0.61084   -0.74151
     0.59719   -0.74182
     0.58353   -0.74203
     0.56987   -0.74242
     0.55622   -0.74290
     0.54257   -0.74350
     0.52891   -0.74421
     0.51526   -0.74505
     0.50161   -0.74601
     0.48796   -0.74712
     0.47431   -0.74837
     0.46066   -0.74977
     0.44702   -0.75133
     0.43338   -0.75305
     0.41974   -0.75494
     0.40610   -0.75701
     0.39246   -0.75927
     0.37883   -0.76174
     0.36520   -0.76443
     0.35158   -0.76736
     0.33795   -0.77053
     0.32433   -0.77398
     0.31072   -0.77771
     0.29711   -0.78174
     0.28351   -0.78610
     0.26992   -0.79082
     0.25633   -0.79593
     0.24275   -0.80149
     0.22918   -0.80754
     0.21562   -0.81408
     0.20207   -0.82124
     0.18854   -0.82907
     0.17502   -0.83763
     0.16153   -0.84705
     0.14806   -0.85753
     0.13462   -0.86916
     0.12122   -0.88228
     0.10786   -0.89716
     0.09457   -0.91427
     0.08136   -0.93427
     0.06827   -0.95833
     0.05536   -0.98814
     0.04275   -1.02710
     0.03073   -1.08268
     0.02011   -1.17408
     0.01219   -1.29081
     0.00715   -1.35088
     0.00399   -1.36238
     0.00194   -1.40419
     0.00067   -1.58240
     0.00007   -1.54539
     0.00007   -0.65806
     0.00067    0.33701
     0.00194    0.84833
     0.00399    0.99395
     0.00715    0.97602
     0.01219    0.88323
     0.02011    0.76707
     0.03073    0.65910
     0.04275    0.57943
     0.05536    0.51610
     0.06827    0.46849
     0.08136    0.42912
     0.09457    0.39686
     0.10786    0.36880
     0.12122    0.34495
     0.13462    0.32346
     0.14806    0.30430
     0.16153    0.28720
     0.17502    0.27140
     0.18854    0.25695
     0.20207    0.24356
     0.21562    0.23137
     0.22918    0.21994
     0.24275    0.20995
     0.25633    0.19910
     0.26992    0.19101
     0.28351    0.18163
     0.29711    0.17478
     0.31072    0.16635
     0.32433    0.16045
     0.33795    0.15307
     0.35158    0.14824
     0.36520    0.14257
     0.37883    0.13781
     0.39246    0.13250
     0.40610    0.12999
     0.41974    0.12695
     0.43338    0.12394
     0.44702    0.12241
     0.46066    0.12116
     0.47431    0.12061
     0.48796    0.12063
     0.50161    0.12212
     0.51526    0.12436
     0.52891    0.12788
     0.54257    0.13350
     0.55622    0.14297
     0.56987    0.16224
     0.58353    0.16927
     0.59719    0.17023
     0.61084    0.16826
     0.62450    0.16514
     0.63816    0.16168
     0.65182    0.16256
     0.66547    0.14883
     0.67913    0.17412
     0.69279    0.17590
     0.70645    0.17841
     0.72011    0.17872
     0.73377    0.18901
     0.74742    0.18466
     0.76108    0.19832
     0.77474    0.20228
     0.78839    0.20803
     0.80205    0.21376
     0.81570    0.22467
     0.82935    0.23669
     0.84301    0.24670
     0.85666    0.25970
     0.87031    0.26390
     0.88396    0.27151
     0.89761    0.27757
     0.91125    0.28373
     0.92490    0.30807
     0.93854    0.31776
     0.95218    0.33301
     0.96581    0.35505
     0.97932    0.36010
     0.99190    0.37169
     1.00000    0.37840
