#      x          Cp  
     1.00004    0.41196
     0.99181    0.22835
     0.98063    0.17338
     0.96767    0.12706
     0.95327    0.09061
     0.93789    0.05976
     0.92194    0.03313
     0.90569    0.00969
     0.88928   -0.01092
     0.87279   -0.03013
     0.85625   -0.04754
     0.83968   -0.06354
     0.82311   -0.07902
     0.80651   -0.09316
     0.78991   -0.10696
     0.77329   -0.12019
     0.75668   -0.13277
     0.74005   -0.14507
     0.72343   -0.15710
     0.70680   -0.16862
     0.69017   -0.18019
     0.67355   -0.19155
     0.65692   -0.20249
     0.64030   -0.21369
     0.62369   -0.22459
     0.60707   -0.23526
     0.59047   -0.24630
     0.57388   -0.25686
     0.55730   -0.26790
     0.54073   -0.27848
     0.52417   -0.28935
     0.50764   -0.30040
     0.49112   -0.31112
     0.47462   -0.32215
     0.45814   -0.33323
     0.44170   -0.34457
     0.42529   -0.35610
     0.40893   -0.36829
     0.39264   -0.38191
     0.37642   -0.39340
     0.36026   -0.40433
     0.34415   -0.41456
     0.32809   -0.42413
     0.31208   -0.43324
     0.29613   -0.44191
     0.28025   -0.45000
     0.26444   -0.45742
     0.24872   -0.46413
     0.23310   -0.47008
     0.21758   -0.47539
     0.20220   -0.47980
     0.18696   -0.48281
     0.17190   -0.48500
     0.15706   -0.48548
     0.14250   -0.48485
     0.12828   -0.48140
     0.11450   -0.47691
     0.10130   -0.46872
     0.08883   -0.45859
     0.07727   -0.44495
     0.06675   -0.42709
     0.05736   -0.40641
     0.04911   -0.38171
     0.04194   -0.35264
     0.03573   -0.32005
     0.03035   -0.28245
     0.02568   -0.23936
     0.02162   -0.19092
     0.01806   -0.13544
     0.01494   -0.07181
     0.01220    0.00039
     0.00979    0.08354
     0.00768    0.17890
     0.00585    0.28643
     0.00427    0.40480
     0.00295    0.53313
     0.00188    0.66524
     0.00105    0.79042
     0.00046    0.89599
     0.00011    0.96854
    -0.00002    0.99922
     0.00007    0.98510
     0.00037    0.92542
     0.00092    0.82453
     0.00171    0.69511
     0.00276    0.55262
     0.00407    0.41204
     0.00564    0.28129
     0.00746    0.16553
     0.00956    0.06684
     0.01194   -0.01835
     0.01465   -0.08952
     0.01771   -0.14807
     0.02118   -0.19684
     0.02512   -0.23746
     0.02962   -0.26971
     0.03479   -0.29714
     0.04073   -0.31797
     0.04759   -0.33396
     0.05551   -0.34603
     0.06458   -0.35364
     0.07485   -0.35770
     0.08628   -0.35804
     0.09874   -0.35608
     0.11206   -0.35156
     0.12607   -0.34542
     0.14060   -0.33808
     0.15552   -0.32985
     0.17076   -0.32044
     0.18624   -0.31116
     0.20192   -0.30118
     0.21776   -0.29109
     0.23374   -0.28101
     0.24984   -0.27071
     0.26604   -0.26056
     0.28232   -0.25055
     0.29869   -0.24036
     0.31514   -0.23068
     0.33164   -0.22110
     0.34821   -0.21196
     0.36482   -0.20316
     0.38147   -0.19449
     0.39814   -0.18752
     0.41481   -0.18123
     0.43148   -0.17349
     0.44817   -0.16555
     0.46488   -0.15755
     0.48161   -0.14931
     0.49837   -0.14103
     0.51516   -0.13277
     0.53196   -0.12490
     0.54878   -0.11644
     0.56562   -0.10857
     0.58248   -0.10047
     0.59935   -0.09245
     0.61624   -0.08462
     0.63313   -0.07652
     0.65004   -0.06873
     0.66695   -0.06084
     0.68387   -0.05267
     0.70080   -0.04488
     0.71773   -0.03676
     0.73467   -0.02853
     0.75160   -0.02006
     0.76854   -0.01175
     0.78548   -0.00268
     0.80242    0.00650
     0.81934    0.01595
     0.83627    0.02636
     0.85318    0.03711
     0.87007    0.04895
     0.88692    0.06193
     0.90369    0.07631
     0.92031    0.09286
     0.93663    0.11198
     0.95236    0.13488
     0.96707    0.16281
     0.98028    0.19974
     0.99163    0.24599
     0.99996    0.41196
