#      x          Cp  
     1.00000    0.13197
     0.99045    0.13169
     0.97811    0.12953
     0.96429    0.12275
     0.94906    0.11276
     0.93262    0.09909
     0.91520    0.08153
     0.89707    0.06021
     0.87844    0.03551
     0.85949    0.00795
     0.84032   -0.02186
     0.82101   -0.05338
     0.80161   -0.08611
     0.78216   -0.11964
     0.76267   -0.15366
     0.74317   -0.18804
     0.72365   -0.22267
     0.70414   -0.25750
     0.68463   -0.29254
     0.66514   -0.32785
     0.64567   -0.36349
     0.62621   -0.39964
     0.60679   -0.43622
     0.58741   -0.47354
     0.56806   -0.51157
     0.54875   -0.55044
     0.52950   -0.59038
     0.51031   -0.63131
     0.49117   -0.67354
     0.47211   -0.71702
     0.45313   -0.76205
     0.43423   -0.80870
     0.41543   -0.85687
     0.39673   -0.90719
     0.37815   -0.95941
     0.35969   -1.01378
     0.34137   -1.07074
     0.32321   -1.13021
     0.30523   -1.19244
     0.28744   -1.25758
     0.26988   -1.32656
     0.25258   -1.39859
     0.23558   -1.47481
     0.21893   -1.55469
     0.20269   -1.63944
     0.18694   -1.72852
     0.17174   -1.82227
     0.15719   -1.92072
     0.14337   -2.02399
     0.13036   -2.13095
     0.11821   -2.24180
     0.10695   -2.35521
     0.09658   -2.47121
     0.08709   -2.58661
     0.07844   -2.70056
     0.07056   -2.81086
     0.06338   -2.91270
     0.05686   -3.03256
     0.05091   -3.34705
     0.04548   -3.75315
     0.04052   -3.82541
     0.03598   -3.89929
     0.03181   -3.98298
     0.02799   -4.08093
     0.02448   -4.19449
     0.02125   -4.32421
     0.01830   -4.46249
     0.01559   -4.59904
     0.01311   -4.72648
     0.01087   -4.83792
     0.00884   -4.92387
     0.00702   -4.97226
     0.00542   -4.97531
     0.00403   -4.92423
     0.00285   -4.80808
     0.00188   -4.61746
     0.00111   -4.35229
     0.00056   -4.02158
     0.00019   -3.64077
     0.00002   -3.23005
     0.00002   -2.81166
     0.00019   -2.38081
     0.00056   -1.93460
     0.00111   -1.49230
     0.00188   -1.06824
     0.00285   -0.67499
     0.00403   -0.32368
     0.00542   -0.02079
     0.00702    0.23298
     0.00884    0.44064
     0.01087    0.60645
     0.01311    0.73523
     0.01559    0.83212
     0.01830    0.90267
     0.02125    0.95107
     0.02448    0.98138
     0.02799    0.99665
     0.03181    0.99975
     0.03598    0.99281
     0.04052    0.97770
     0.04548    0.95576
     0.05091    0.92838
     0.05686    0.89641
     0.06338    0.86077
     0.07056    0.82207
     0.07844    0.78121
     0.08709    0.73861
     0.09658    0.69492
     0.10695    0.65091
     0.11821    0.60706
     0.13036    0.56406
     0.14337    0.52243
     0.15719    0.48275
     0.17174    0.44526
     0.18694    0.41023
     0.20269    0.37781
     0.21893    0.34808
     0.23558    0.32076
     0.25258    0.29602
     0.26988    0.27348
     0.28744    0.25326
     0.30523    0.23482
     0.32321    0.21822
     0.34137    0.20328
     0.35969    0.18989
     0.37815    0.17774
     0.39673    0.16683
     0.41543    0.15711
     0.43423    0.14822
     0.45313    0.14034
     0.47211    0.13325
     0.49117    0.12682
     0.51031    0.12111
     0.52950    0.11591
     0.54875    0.11132
     0.56806    0.10715
     0.58741    0.10343
     0.60679    0.10016
     0.62621    0.09715
     0.64567    0.09461
     0.66514    0.09233
     0.68463    0.09037
     0.70414    0.08875
     0.72365    0.08746
     0.74317    0.08649
     0.76267    0.08587
     0.78216    0.08557
     0.80161    0.08574
     0.82101    0.08640
     0.84032    0.08757
     0.85949    0.08933
     0.87844    0.09178
     0.89707    0.09510
     0.91520    0.09930
     0.93262    0.10445
     0.94906    0.11039
     0.96429    0.11710
     0.97811    0.12373
     0.99045    0.13047
     1.00000    0.13197
