SYMM 1406
1.000025	0.000629
0.999779	0.000657
0.999041	0.000738
0.997812	0.000873
0.996093	0.001062
0.993886	0.001304
0.991193	0.001598
0.988016	0.001943
0.984358	0.002339
0.980224	0.002783
0.975616	0.003274
0.970541	0.003812
0.965001	0.004394
0.959004	0.005018
0.952554	0.005684
0.945657	0.006387
0.938322	0.007127
0.930554	0.007902
0.922361	0.008708
0.913752	0.009545
0.904734	0.010408
0.895316	0.011297
0.885508	0.012208
0.875319	0.013139
0.864758	0.014087
0.853838	0.015050
0.842567	0.016025
0.830957	0.017009
0.819020	0.018001
0.806766	0.018996
0.794209	0.019994
0.781360	0.020991
0.768232	0.021984
0.754838	0.022971
0.741190	0.023950
0.727304	0.024917
0.713191	0.025871
0.698866	0.026809
0.684343	0.027729
0.669637	0.028627
0.654761	0.029502
0.639731	0.030352
0.624562	0.031173
0.609267	0.031964
0.593864	0.032723
0.578365	0.033446
0.562788	0.034133
0.547148	0.034781
0.531459	0.035388
0.515738	0.035951
0.500000	0.036470
0.484261	0.036942
0.468536	0.037366
0.452841	0.037739
0.437192	0.038060
0.421604	0.038329
0.406093	0.038543
0.390674	0.038701
0.375362	0.038802
0.360174	0.038845
0.345123	0.038830
0.330226	0.038756
0.315496	0.038622
0.300949	0.038427
0.286600	0.038173
0.272461	0.037858
0.258549	0.037483
0.244876	0.037049
0.231456	0.036555
0.218303	0.036003
0.205429	0.035394
0.192848	0.034729
0.180572	0.034008
0.168614	0.033234
0.156985	0.032407
0.145696	0.031531
0.134760	0.030606
0.124186	0.029635
0.113987	0.028620
0.104170	0.027564
0.094747	0.026467
0.085726	0.025334
0.077117	0.024167
0.068927	0.022967
0.061166	0.021738
0.053840	0.020483
0.046957	0.019203
0.040523	0.017902
0.034545	0.016581
0.029029	0.015244
0.023980	0.013892
0.019402	0.012528
0.015300	0.011155
0.011679	0.009772
0.008541	0.008384
0.005889	0.006991
0.003727	0.005595
0.002055	0.004197
0.000877	0.002798
0.000191	0.001398
0.000000	0.000000
0.000302	-0.001379
0.001097	-0.002719
0.002383	-0.004020
0.004158	-0.005281
0.006422	-0.006502
0.009172	-0.007682
0.012405	-0.008821
0.016117	-0.009918
0.020304	-0.010972
0.024964	-0.011982
0.030090	-0.012949
0.035678	-0.013871
0.041722	-0.014747
0.048216	-0.015577
0.055153	-0.016361
0.062527	-0.017096
0.070331	-0.017785
0.078555	-0.018424
0.087193	-0.019015
0.096236	-0.019558
0.105675	-0.020050
0.115500	-0.020494
0.125702	-0.020889
0.136271	-0.021234
0.147197	-0.021531
0.158468	-0.021780
0.170074	-0.021980
0.182004	-0.022134
0.194245	-0.022242
0.206786	-0.022304
0.219614	-0.022322
0.232717	-0.022298
0.246083	-0.022231
0.259697	-0.022125
0.273548	-0.021980
0.287621	-0.021799
0.301903	-0.021582
0.316379	-0.021332
0.331036	-0.021051
0.345860	-0.020740
0.360835	-0.020402
0.375948	-0.020039
0.391183	-0.019652
0.406526	-0.019245
0.421962	-0.018818
0.437475	-0.018375
0.453051	-0.017916
0.468674	-0.017444
0.484328	-0.016962
0.500000	-0.016470
0.515673	-0.015971
0.531331	-0.015467
0.546961	-0.014958
0.562545	-0.014447
0.578069	-0.013936
0.593518	-0.013425
0.608876	-0.012916
0.624128	-0.012410
0.639260	-0.011908
0.654256	-0.011412
0.669101	-0.010922
0.683781	-0.010439
0.698282	-0.009964
0.712588	-0.009497
0.726687	-0.009039
0.740563	-0.008591
0.754204	-0.008154
0.767595	-0.007726
0.780724	-0.007309
0.793576	-0.006904
0.806141	-0.006510
0.818404	-0.006127
0.830355	-0.005756
0.841980	-0.005397
0.853269	-0.005050
0.864210	-0.004715
0.874793	-0.004392
0.885006	-0.004082
0.894839	-0.003784
0.904283	-0.003499
0.913329	-0.003226
0.921967	-0.002966
0.930188	-0.002719
0.937985	-0.002486
0.945349	-0.002265
0.952273	-0.002058
0.958751	-0.001864
0.964775	-0.001684
0.970340	-0.001517
0.975440	-0.001365
0.980070	-0.001226
0.984225	-0.001102
0.987901	-0.000992
0.991095	-0.000896
0.993802	-0.000815
0.996021	-0.000748
0.997750	-0.000696
0.998985	-0.000659
0.999727	-0.000637
0.999975	-0.000629
