#      x          Cp  
     1.00000    0.20818
     0.99045    0.19507
     0.97811    0.17570
     0.96429    0.15256
     0.94906    0.12579
     0.93262    0.09621
     0.91520    0.06472
     0.89707    0.03234
     0.87844   -0.00013
     0.85949   -0.03214
     0.84032   -0.06347
     0.82101   -0.09403
     0.80161   -0.12387
     0.78216   -0.15303
     0.76267   -0.18162
     0.74317   -0.20985
     0.72365   -0.23781
     0.70414   -0.26565
     0.68463   -0.29346
     0.66514   -0.32134
     0.64567   -0.34940
     0.62621   -0.37787
     0.60679   -0.40654
     0.58741   -0.43583
     0.56806   -0.46561
     0.54875   -0.49599
     0.52950   -0.52719
     0.51031   -0.55903
     0.49117   -0.59183
     0.47211   -0.62545
     0.45313   -0.66015
     0.43423   -0.69596
     0.41543   -0.73265
     0.39673   -0.77087
     0.37815   -0.81021
     0.35969   -0.85085
     0.34137   -0.89317
     0.32321   -0.93690
     0.30523   -0.98221
     0.28744   -1.02905
     0.26988   -1.07825
     0.25258   -1.12869
     0.23558   -1.18135
     0.21893   -1.23534
     0.20269   -1.29150
     0.18694   -1.34875
     0.17174   -1.40665
     0.15719   -1.46407
     0.14337   -1.51987
     0.13036   -1.57489
     0.11821   -1.65227
     0.10695   -1.84865
     0.09658   -1.91407
     0.08709   -1.97023
     0.07844   -2.02937
     0.07056   -2.09165
     0.06338   -2.15672
     0.05686   -2.22420
     0.05091   -2.29350
     0.04548   -2.36346
     0.04052   -2.43297
     0.03598   -2.50156
     0.03181   -2.56905
     0.02799   -2.63345
     0.02448   -2.69350
     0.02125   -2.74924
     0.01830   -2.79631
     0.01559   -2.83172
     0.01311   -2.85359
     0.01087   -2.85834
     0.00884   -2.83974
     0.00702   -2.79033
     0.00542   -2.70663
     0.00403   -2.58480
     0.00285   -2.42034
     0.00188   -2.21083
     0.00111   -1.96044
     0.00056   -1.67879
     0.00019   -1.37863
     0.00002   -1.07486
     0.00002   -0.78034
     0.00019   -0.49193
     0.00056   -0.21041
     0.00111    0.05180
     0.00188    0.28663
     0.00285    0.48816
     0.00403    0.65322
     0.00542    0.78124
     0.00702    0.87549
     0.00884    0.93971
     0.01087    0.97886
     0.01311    0.99717
     0.01559    0.99898
     0.01830    0.98777
     0.02125    0.96661
     0.02448    0.93774
     0.02799    0.90321
     0.03181    0.86430
     0.03598    0.82244
     0.04052    0.77821
     0.04548    0.73247
     0.05091    0.68586
     0.05686    0.63880
     0.06338    0.59146
     0.07056    0.54420
     0.07844    0.49773
     0.08709    0.45200
     0.09658    0.40735
     0.10695    0.36445
     0.11821    0.32339
     0.13036    0.28467
     0.14337    0.24850
     0.15719    0.21528
     0.17174    0.18495
     0.18694    0.15760
     0.20269    0.13319
     0.21893    0.11168
     0.23558    0.09262
     0.25258    0.07617
     0.26988    0.06182
     0.28744    0.04972
     0.30523    0.03922
     0.32321    0.03039
     0.34137    0.02306
     0.35969    0.01709
     0.37815    0.01217
     0.39673    0.00831
     0.41543    0.00546
     0.43423    0.00327
     0.45313    0.00194
     0.47211    0.00124
     0.49117    0.00106
     0.51031    0.00147
     0.52950    0.00229
     0.54875    0.00361
     0.56806    0.00527
     0.58741    0.00731
     0.60679    0.00974
     0.62621    0.01242
     0.64567    0.01555
     0.66514    0.01897
     0.68463    0.02276
     0.70414    0.02696
     0.72365    0.03162
     0.74317    0.03676
     0.76267    0.04248
     0.78216    0.04882
     0.80161    0.05593
     0.82101    0.06384
     0.84032    0.07245
     0.85949    0.08139
     0.87844    0.08988
     0.89707    0.09699
     0.91520    0.10250
     0.93262    0.10681
     0.94906    0.10989
     0.96429    0.11206
     0.97811    0.11376
     0.99045    0.14020
     1.00000    0.20818
