SYMM 2212
1.000100	0.001256
0.999856	0.001310
0.999125	0.001473
0.997906	0.001743
0.996201	0.002120
0.994011	0.002603
0.991339	0.003190
0.988187	0.003880
0.984558	0.004669
0.980454	0.005557
0.975880	0.006539
0.970841	0.007613
0.965339	0.008776
0.959382	0.010023
0.952973	0.011352
0.946119	0.012758
0.938826	0.014237
0.931101	0.015785
0.922951	0.017397
0.914384	0.019069
0.905407	0.020795
0.896029	0.022571
0.886259	0.024393
0.876106	0.026254
0.865579	0.028150
0.854689	0.030075
0.843445	0.032025
0.831859	0.033994
0.819941	0.035978
0.807703	0.037970
0.795156	0.039966
0.782313	0.041960
0.769186	0.043947
0.755787	0.045923
0.742130	0.047881
0.728228	0.049818
0.714094	0.051727
0.699742	0.053605
0.685186	0.055445
0.670440	0.057243
0.655520	0.058995
0.640439	0.060695
0.625212	0.062340
0.609855	0.063923
0.594382	0.065441
0.578810	0.066890
0.563154	0.068264
0.547429	0.069561
0.531651	0.070775
0.515836	0.071903
0.500000	0.072940
0.484159	0.073884
0.468329	0.074731
0.452527	0.075477
0.436768	0.076119
0.421068	0.076654
0.405443	0.077080
0.389910	0.077395
0.374485	0.077595
0.359182	0.077680
0.344019	0.077647
0.329011	0.077495
0.314173	0.077224
0.299520	0.076832
0.285068	0.076320
0.270833	0.075687
0.256827	0.074933
0.243067	0.074061
0.229566	0.073070
0.216338	0.071963
0.203396	0.070741
0.190756	0.069406
0.178428	0.067961
0.166426	0.066409
0.154762	0.064754
0.143449	0.062998
0.132496	0.061147
0.121917	0.059203
0.111720	0.057171
0.101917	0.055056
0.092517	0.052863
0.083530	0.050596
0.074964	0.048261
0.066828	0.045862
0.059129	0.043405
0.051876	0.040895
0.045074	0.038338
0.038730	0.035737
0.032851	0.033099
0.027442	0.030428
0.022507	0.027729
0.018052	0.025005
0.014079	0.022262
0.010593	0.019503
0.007597	0.016731
0.005092	0.013951
0.003081	0.011164
0.001566	0.008374
0.000547	0.005582
0.000025	0.002790
0.000000	0.000000
0.000468	-0.002751
0.001426	-0.005424
0.002872	-0.008020
0.004804	-0.010536
0.007219	-0.012972
0.010116	-0.015327
0.013490	-0.017599
0.017338	-0.019788
0.021655	-0.021892
0.026436	-0.023909
0.031677	-0.025838
0.037372	-0.027679
0.043515	-0.029428
0.050099	-0.031086
0.057118	-0.032651
0.064564	-0.034122
0.072430	-0.035497
0.080708	-0.036776
0.089389	-0.037958
0.098466	-0.039043
0.107928	-0.040030
0.117767	-0.040919
0.127972	-0.041709
0.138535	-0.042402
0.149445	-0.042998
0.160691	-0.043498
0.172262	-0.043903
0.184148	-0.044214
0.196337	-0.044432
0.208818	-0.044560
0.221579	-0.044600
0.234608	-0.044555
0.247892	-0.044426
0.261419	-0.044217
0.275177	-0.043931
0.289152	-0.043571
0.303332	-0.043141
0.317703	-0.042644
0.332251	-0.042085
0.346964	-0.041466
0.361827	-0.040793
0.376826	-0.040069
0.391947	-0.039298
0.407176	-0.038485
0.422498	-0.037633
0.437899	-0.036747
0.453365	-0.035831
0.468880	-0.034888
0.484430	-0.033924
0.500000	-0.032940
0.515575	-0.031942
0.531140	-0.030933
0.546680	-0.029915
0.562180	-0.028893
0.577624	-0.027869
0.592999	-0.026846
0.608288	-0.025827
0.623478	-0.024813
0.638553	-0.023809
0.653497	-0.022815
0.668298	-0.021833
0.682939	-0.020866
0.697406	-0.019914
0.711685	-0.018979
0.725763	-0.018062
0.739623	-0.017165
0.753254	-0.016288
0.766641	-0.015432
0.779770	-0.014597
0.792629	-0.013785
0.805204	-0.012996
0.817483	-0.012230
0.829453	-0.011488
0.841102	-0.010769
0.852418	-0.010075
0.863389	-0.009405
0.874005	-0.008760
0.884254	-0.008140
0.894126	-0.007545
0.903610	-0.006975
0.912697	-0.006431
0.921377	-0.005913
0.929641	-0.005420
0.937481	-0.004954
0.944888	-0.004514
0.951854	-0.004100
0.958373	-0.003714
0.964437	-0.003355
0.970040	-0.003023
0.975176	-0.002719
0.979840	-0.002443
0.984026	-0.002196
0.987730	-0.001976
0.990948	-0.001786
0.993677	-0.001624
0.995914	-0.001492
0.997656	-0.001389
0.998902	-0.001315
0.999650	-0.001271
0.999900	-0.001256
