#      x          Cp  
     1.00006    0.41591
     0.99183    0.22347
     0.98063    0.16354
     0.96766    0.11134
     0.95328    0.06985
     0.93795    0.03347
     0.92209    0.00201
     0.90593   -0.02623
     0.88963   -0.05205
     0.87324   -0.07561
     0.85682   -0.09796
     0.84037   -0.11858
     0.82389   -0.13861
     0.80741   -0.15747
     0.79092   -0.17600
     0.77441   -0.19363
     0.75790   -0.21097
     0.74138   -0.22825
     0.72486   -0.24475
     0.70834   -0.26148
     0.69181   -0.27784
     0.67529   -0.29421
     0.65876   -0.31026
     0.64224   -0.32686
     0.62572   -0.34301
     0.60921   -0.35954
     0.59270   -0.37575
     0.57620   -0.39272
     0.55971   -0.40920
     0.54323   -0.42644
     0.52676   -0.44343
     0.51031   -0.46113
     0.49386   -0.47865
     0.47745   -0.49698
     0.46105   -0.51535
     0.44467   -0.53393
     0.42832   -0.55342
     0.41199   -0.57297
     0.39570   -0.59310
     0.37944   -0.61395
     0.36321   -0.63518
     0.34703   -0.65733
     0.33090   -0.68035
     0.31481   -0.70375
     0.29879   -0.72893
     0.28283   -0.75503
     0.26695   -0.78291
     0.25118   -0.81313
     0.23554   -0.84569
     0.22009   -0.88303
     0.20490   -0.92765
     0.19021   -1.00194
     0.17600   -1.04644
     0.16211   -1.07746
     0.14848   -1.10073
     0.13512   -1.11787
     0.12207   -1.12850
     0.10940   -1.13488
     0.09720   -1.13540
     0.08558   -1.13166
     0.07469   -1.12451
     0.06465   -1.11152
     0.05557   -1.09681
     0.04749   -1.07813
     0.04041   -1.05637
     0.03424   -1.03188
     0.02890   -1.00410
     0.02427   -0.97321
     0.02026   -0.93687
     0.01677   -0.89498
     0.01373   -0.84785
     0.01109   -0.79218
     0.00878   -0.72475
     0.00678   -0.64462
     0.00505   -0.54901
     0.00358   -0.43452
     0.00236   -0.29812
     0.00137   -0.13868
     0.00061    0.04136
     0.00009    0.23634
    -0.00022    0.43417
    -0.00030    0.61841
    -0.00017    0.77926
     0.00019    0.90367
     0.00080    0.97878
     0.00168    0.99974
     0.00283    0.97227
     0.00426    0.90997
     0.00595    0.82831
     0.00792    0.73994
     0.01017    0.65255
     0.01272    0.57096
     0.01560    0.49812
     0.01885    0.43282
     0.02251    0.37597
     0.02668    0.32691
     0.03144    0.28433
     0.03692    0.24816
     0.04326    0.21784
     0.05065    0.19290
     0.05927    0.17243
     0.06926    0.15678
     0.08070    0.14470
     0.09354    0.13624
     0.10761    0.12958
     0.12265    0.12412
     0.13843    0.11869
     0.15471    0.11175
     0.17123    0.10187
     0.18772    0.08648
     0.20399    0.05278
     0.21999    0.03459
     0.23599    0.02325
     0.25201    0.01461
     0.26810    0.00837
     0.28425    0.00384
     0.30047    0.00045
     0.31676   -0.00155
     0.33310   -0.00297
     0.34950   -0.00355
     0.36595   -0.00335
     0.38244   -0.00279
     0.39898   -0.00165
     0.41555   -0.00031
     0.43216    0.00146
     0.44880    0.00349
     0.46548    0.00584
     0.48218    0.00830
     0.49890    0.01103
     0.51565    0.01370
     0.53242    0.01679
     0.54921    0.01958
     0.56602    0.02285
     0.58284    0.02607
     0.59968    0.02940
     0.61653    0.03276
     0.63339    0.03611
     0.65026    0.03979
     0.66715    0.04343
     0.68403    0.04699
     0.70093    0.05094
     0.71783    0.05489
     0.73473    0.05906
     0.75164    0.06328
     0.76854    0.06797
     0.78545    0.07274
     0.80235    0.07787
     0.81925    0.08352
     0.83615    0.08963
     0.85303    0.09643
     0.86990    0.10389
     0.88672    0.11245
     0.90348    0.12255
     0.92009    0.13425
     0.93640    0.14845
     0.95215    0.16627
     0.96691    0.18884
     0.98018    0.21999
     0.99158    0.26084
     0.99994    0.41591
